time,temperature_2m,precipitation(mm),rain(mm),surface_pressure(hPa),wind_speed_10m(km/h),temperature_80m,relative_humidity_2m
2025-07-03T14:00,24.5,0.00,0.00,1012.5,9.5,23.0,79
2025-07-03T15:00,25.5,0.00,0.00,1012.5,8.3,24.0,76
2025-07-03T16:00,26.0,0.00,0.00,1012.2,6.1,24.6,74
2025-07-03T17:00,26.7,0.00,0.00,1011.9,6.9,25.2,72
2025-07-03T18:00,27.7,0.00,0.00,1010.9,11.2,26.0,68
2025-07-03T19:00,27.6,0.00,0.00,1010.3,13.8,25.7,69
2025-07-03T20:00,27.1,0.00,0.00,1009.6,14.6,25.2,71
2025-07-03T21:00,27.0,0.00,0.00,1009.2,14.1,25.3,71
2025-07-03T22:00,26.3,0.00,0.00,1009.5,13.2,25.0,73
2025-07-03T23:00,25.4,0.00,0.00,1010.4,12.5,24.5,74
2025-07-04T00:00,24.8,0.00,0.00,1011.2,9.2,24.2,78
2025-07-04T01:00,24.0,0.00,0.00,1012.6,9.5,23.3,81
2025-07-04T02:00,23.4,0.00,0.00,1013.2,10.2,22.7,83
2025-07-04T03:00,23.0,0.00,0.00,1013.8,10.0,22.2,84
2025-07-04T04:00,22.6,0.00,0.00,1013.8,9.6,21.9,86
2025-07-04T05:00,22.6,0.00,0.00,1014.0,10.0,21.8,87
2025-07-04T06:00,22.6,0.00,0.00,1014.0,9.7,21.8,88
2025-07-04T07:00,22.5,0.00,0.00,1013.6,9.2,21.7,88
2025-07-04T08:00,22.6,0.00,0.00,1013.3,8.7,21.9,88
2025-07-04T09:00,22.7,0.00,0.00,1013.1,7.9,21.9,89
2025-07-04T10:00,22.6,0.00,0.00,1013.4,8.0,21.8,89
2025-07-04T11:00,22.5,0.00,0.00,1013.6,7.4,21.7,89
2025-07-04T12:00,22.5,0.00,0.00,1014.0,7.3,21.8,90
2025-07-04T13:00,23.1,0.00,0.00,1014.8,7.7,22.0,86
2025-07-04T14:00,23.9,0.00,0.00,1015.2,7.9,22.6,82
2025-07-04T15:00,24.7,0.00,0.00,1014.7,7.4,23.2,79
2025-07-04T16:00,26.0,0.00,0.00,1014.3,6.6,24.2,73
2025-07-04T17:00,27.1,0.00,0.00,1013.7,5.7,25.2,68
2025-07-04T18:00,28.0,0.00,0.00,1013.1,5.9,26.2,64
2025-07-04T19:00,28.7,0.00,0.00,1011.5,7.4,26.9,61
2025-07-04T20:00,29.0,0.00,0.00,1010.8,8.0,27.2,61
2025-07-04T21:00,29.0,0.00,0.00,1010.2,9.6,27.4,61
2025-07-04T22:00,28.1,0.00,0.00,1010.3,10.5,26.9,64
2025-07-04T23:00,26.9,0.00,0.00,1010.9,10.2,26.0,69
2025-07-05T00:00,25.9,0.00,0.00,1011.6,9.9,25.3,76
2025-07-05T01:00,25.0,0.00,0.00,1012.7,9.9,24.4,80
2025-07-05T02:00,24.3,0.00,0.00,1013.6,8.9,23.7,82
2025-07-05T03:00,23.8,0.00,0.00,1014.0,7.9,23.1,84
2025-07-05T04:00,23.3,0.00,0.00,1014.0,6.6,22.7,86
2025-07-05T05:00,23.0,0.00,0.00,1014.2,6.4,22.4,88
2025-07-05T06:00,22.8,0.00,0.00,1013.9,8.1,22.2,91
2025-07-05T07:00,22.6,0.00,0.00,1013.6,7.4,22.0,92
2025-07-05T08:00,22.5,0.00,0.00,1013.0,6.0,21.8,93
2025-07-05T09:00,22.4,0.00,0.00,1012.7,5.9,21.8,93
2025-07-05T10:00,22.4,0.00,0.00,1012.8,5.4,21.8,93
2025-07-05T11:00,22.4,0.00,0.00,1013.3,4.7,21.8,93
2025-07-05T12:00,22.7,0.00,0.00,1013.7,5.7,22.0,92
2025-07-05T13:00,23.5,0.00,0.00,1014.3,8.7,22.3,88
2025-07-05T14:00,24.6,0.00,0.00,1014.7,9.7,23.1,82
2025-07-05T15:00,25.7,0.00,0.00,1014.7,9.6,24.0,76
2025-07-05T16:00,26.5,0.00,0.00,1014.4,9.5,24.7,72
2025-07-05T17:00,27.0,0.00,0.00,1013.4,9.8,25.2,70
2025-07-05T18:00,27.8,0.00,0.00,1012.7,10.8,25.8,66
2025-07-05T19:00,28.5,0.00,0.00,1011.5,11.2,26.4,64
2025-07-05T20:00,28.5,0.00,0.00,1011.2,12.3,26.6,64
2025-07-05T21:00,28.3,0.00,0.00,1010.4,12.9,26.6,64
2025-07-05T22:00,27.4,0.00,0.00,1010.8,13.8,26.1,68
2025-07-05T23:00,26.0,0.00,0.00,1011.1,13.2,25.0,74
2025-07-06T00:00,25.1,0.00,0.00,1011.7,12.0,24.3,77
2025-07-06T01:00,24.1,0.00,0.00,1012.5,12.0,23.3,80
2025-07-06T02:00,23.4,0.00,0.00,1013.1,12.0,22.5,83
2025-07-06T03:00,22.9,0.00,0.00,1013.2,11.0,22.0,85
2025-07-06T04:00,22.6,0.00,0.00,1013.3,10.2,21.7,87
2025-07-06T05:00,22.4,0.00,0.00,1013.3,10.2,21.5,88
2025-07-06T06:00,22.4,0.00,0.00,1013.1,9.5,21.5,88
2025-07-06T07:00,22.3,0.00,0.00,1013.1,8.7,21.5,88
2025-07-06T08:00,22.2,0.00,0.00,1012.6,8.3,21.4,89
2025-07-06T09:00,22.2,0.00,0.00,1012.4,7.6,21.3,89
2025-07-06T10:00,22.2,0.00,0.00,1012.4,6.3,21.3,88
2025-07-06T11:00,22.2,0.00,0.00,1012.8,5.4,21.5,87
2025-07-06T12:00,22.4,0.00,0.00,1012.7,5.5,21.6,88
2025-07-06T13:00,23.1,0.00,0.00,1013.5,6.3,21.9,86
2025-07-06T14:00,24.4,0.00,0.00,1013.7,9.6,22.8,79
2025-07-06T15:00,25.6,0.00,0.00,1013.7,7.4,23.9,74
2025-07-06T16:00,26.5,0.00,0.00,1013.0,5.5,24.8,70
2025-07-06T17:00,27.0,0.00,0.00,1012.3,4.0,25.3,68
2025-07-06T18:00,28.3,0.00,0.00,1011.4,2.9,26.3,63
2025-07-06T19:00,29.2,0.00,0.00,1010.2,2.1,27.2,59
2025-07-06T20:00,29.8,0.00,0.00,1009.2,2.5,28.0,57
2025-07-06T21:00,29.9,0.00,0.00,1008.8,4.0,28.3,57
2025-07-06T22:00,29.6,0.00,0.00,1008.7,5.1,28.4,58
2025-07-06T23:00,28.6,0.00,0.00,1009.2,6.9,28.0,61
2025-07-07T00:00,27.4,0.00,0.00,1009.9,7.9,27.1,68
2025-07-07T01:00,25.7,0.00,0.00,1010.7,10.7,25.0,78
2025-07-07T02:00,24.7,0.00,0.00,1011.2,9.9,24.0,84
2025-07-07T03:00,24.1,0.00,0.00,1011.5,8.7,23.4,86
2025-07-07T04:00,23.6,0.00,0.00,1011.3,7.9,23.0,88
2025-07-07T05:00,23.3,0.00,0.00,1011.6,7.9,22.6,89
2025-07-07T06:00,22.9,0.00,0.00,1011.5,6.9,22.2,91
2025-07-07T07:00,22.6,0.00,0.00,1011.1,6.9,21.9,92
2025-07-07T08:00,22.5,0.00,0.00,1010.8,5.9,21.8,92
2025-07-07T09:00,22.5,0.00,0.00,1010.5,5.7,21.8,91
2025-07-07T10:00,22.6,0.00,0.00,1010.7,4.7,21.9,91
2025-07-07T11:00,22.6,0.00,0.00,1010.8,4.1,21.9,91
2025-07-07T12:00,22.7,0.00,0.00,1011.0,3.3,22.1,90
2025-07-07T13:00,23.5,0.00,0.00,1011.5,4.5,22.3,87
2025-07-07T14:00,24.6,0.00,0.00,1011.8,6.2,23.1,82
2025-07-07T15:00,26.1,0.00,0.00,1012.0,4.8,24.5,75
2025-07-07T16:00,27.2,0.00,0.00,1011.7,4.9,25.5,70
2025-07-07T17:00,28.2,0.00,0.00,1011.1,3.7,26.3,66
2025-07-07T18:00,29.0,0.00,0.00,1010.2,4.0,27.2,62
2025-07-07T19:00,29.1,0.00,0.00,1009.6,5.9,27.5,61
2025-07-07T20:00,28.9,0.00,0.00,1009.0,8.6,27.3,63
2025-07-07T21:00,28.3,0.00,0.00,1008.6,11.5,26.8,66
2025-07-07T22:00,26.8,0.00,0.00,1008.9,14.8,25.5,73
2025-07-07T23:00,25.8,0.00,0.00,1009.5,14.3,24.7,76
2025-07-08T00:00,24.8,0.00,0.00,1010.2,14.8,24.0,79
2025-07-08T01:00,24.1,0.00,0.00,1011.1,13.5,23.2,82
2025-07-08T02:00,23.6,0.00,0.00,1012.1,12.0,22.7,84
2025-07-08T03:00,23.3,0.00,0.00,1012.8,11.0,22.4,85
2025-07-08T04:00,23.1,0.00,0.00,1013.2,10.0,22.3,86
2025-07-08T05:00,23.0,0.00,0.00,1013.4,9.0,22.2,86
2025-07-08T06:00,22.7,0.00,0.00,1012.6,7.4,21.8,88
2025-07-08T07:00,22.6,0.00,0.00,1011.9,7.0,21.7,88
2025-07-08T08:00,22.6,0.00,0.00,1011.2,6.2,21.7,89
2025-07-08T09:00,22.6,0.00,0.00,1011.2,6.3,21.7,89
2025-07-08T10:00,22.6,0.00,0.00,1011.2,6.8,21.8,89
2025-07-08T11:00,22.7,0.00,0.00,1012.0,6.7,21.9,88
2025-07-08T12:00,22.7,0.00,0.00,1011.6,7.7,21.8,89
2025-07-08T13:00,23.2,0.00,0.00,1012.5,9.7,22.1,87
2025-07-08T14:00,24.2,0.00,0.00,1012.9,10.2,22.8,82
2025-07-08T15:00,24.8,0.00,0.00,1013.0,9.4,23.5,80
2025-07-08T16:00,25.6,0.00,0.00,1012.8,9.1,24.2,76
2025-07-08T17:00,25.9,0.00,0.00,1012.2,11.1,24.5,75
2025-07-08T18:00,26.3,0.00,0.00,1011.9,9.7,24.7,75
2025-07-08T19:00,26.4,0.00,0.00,1010.7,11.0,24.8,74
2025-07-08T20:00,26.2,0.00,0.00,1010.1,12.7,24.8,75
2025-07-08T21:00,26.0,0.00,0.00,1009.7,14.1,24.7,74
2025-07-08T22:00,25.5,0.00,0.00,1009.9,15.0,24.3,75
2025-07-08T23:00,24.7,0.00,0.00,1010.6,13.7,23.7,76
2025-07-09T00:00,23.5,0.00,0.00,1011.2,12.4,22.6,78
2025-07-09T01:00,22.9,0.00,0.00,1012.7,11.5,22.1,79
2025-07-09T02:00,22.6,0.00,0.00,1013.5,12.5,21.7,81
2025-07-09T03:00,22.4,0.00,0.00,1014.4,10.8,21.6,83
2025-07-09T04:00,22.3,0.00,0.00,1014.5,9.2,21.5,85
2025-07-09T05:00,22.2,0.00,0.00,1014.3,7.8,21.5,86
2025-07-09T06:00,22.2,0.00,0.00,1013.4,7.9,21.6,86
2025-07-09T07:00,22.1,0.00,0.00,1012.8,5.8,21.4,87
2025-07-09T08:00,22.0,0.00,0.00,1012.3,4.6,21.3,87
2025-07-09T09:00,21.9,0.00,0.00,1011.9,3.7,21.3,88
2025-07-09T10:00,21.8,0.00,0.00,1012.2,3.0,21.2,89
2025-07-09T11:00,21.7,0.00,0.00,1012.5,3.0,21.2,89
2025-07-09T12:00,21.7,0.00,0.00,1013.1,4.2,21.0,88
2025-07-09T13:00,22.4,0.00,0.00,1013.9,4.3,21.2,86
2025-07-09T14:00,23.6,0.00,0.00,1014.2,6.4,22.0,82
2025-07-09T15:00,25.2,0.00,0.00,1014.0,6.5,23.6,75
2025-07-09T16:00,26.3,0.00,0.00,1013.7,7.3,24.6,71
2025-07-09T17:00,27.0,0.00,0.00,1013.2,6.9,25.1,69
2025-07-09T18:00,28.4,0.00,0.00,1012.5,7.7,26.3,64
2025-07-09T19:00,28.8,0.00,0.00,1011.2,8.9,26.7,62
2025-07-09T20:00,29.2,0.00,0.00,1010.5,8.2,27.3,60
2025-07-09T21:00,29.1,0.00,0.00,1009.8,8.9,27.6,60
2025-07-09T22:00,28.5,0.00,0.00,1009.9,10.2,27.3,62
2025-07-09T23:00,27.3,0.00,0.00,1010.4,12.5,26.5,65
2025-07-10T00:00,25.4,0.00,0.00,1011.0,13.3,24.8,70
2025-07-10T01:00,24.0,0.00,0.00,1012.2,12.7,23.3,74
2025-07-10T02:00,23.0,0.00,0.00,1013.1,11.1,22.3,78
2025-07-10T03:00,22.3,0.00,0.00,1013.6,11.5,21.5,83
2025-07-10T04:00,22.0,0.00,0.00,1013.8,11.3,21.1,85
2025-07-10T05:00,21.9,0.00,0.00,1014.0,12.2,21.0,85
2025-07-10T06:00,21.7,0.00,0.00,1013.1,10.9,20.9,84
2025-07-10T07:00,21.6,0.00,0.00,1012.8,10.0,20.8,84
2025-07-10T08:00,21.4,0.00,0.00,1012.5,9.9,20.6,85
2025-07-10T09:00,21.3,0.00,0.00,1012.3,8.7,20.5,84
2025-07-10T10:00,21.2,0.00,0.00,1012.3,8.1,20.4,85
2025-07-10T11:00,21.1,0.00,0.00,1012.7,7.4,20.3,85
2025-07-10T12:00,21.1,0.00,0.00,1012.6,8.0,20.3,86
2025-07-10T13:00,21.7,0.00,0.00,1013.8,9.0,20.6,84
2025-07-10T14:00,22.7,0.00,0.00,1014.0,11.6,21.2,80
2025-07-10T15:00,23.9,0.00,0.00,1014.2,11.6,22.0,75
2025-07-10T16:00,25.0,0.00,0.00,1013.7,10.2,22.9,71
2025-07-10T17:00,26.3,0.00,0.00,1013.2,9.2,24.0,67
2025-07-10T18:00,27.3,0.00,0.00,1011.6,4.4,25.2,61
2025-07-10T19:00,28.2,0.00,0.00,1010.7,3.9,26.3,58
2025-07-10T20:00,28.7,0.00,0.00,1009.8,3.8,26.9,55
2025-07-10T21:00,28.7,0.00,0.00,1010.0,4.7,27.2,56
2025-07-10T22:00,28.4,0.00,0.00,1009.9,5.8,27.2,57
2025-07-10T23:00,27.6,0.00,0.00,1010.7,6.6,27.0,60
2025-07-11T00:00,25.7,0.00,0.00,1011.1,5.7,25.6,70
2025-07-11T01:00,24.5,0.00,0.00,1012.2,10.2,23.9,74
2025-07-11T02:00,23.1,0.00,0.00,1013.1,11.6,22.3,78
2025-07-11T03:00,22.6,0.00,0.00,1013.6,9.2,21.8,79
2025-07-11T04:00,22.2,0.00,0.00,1013.7,8.3,21.4,81
2025-07-11T05:00,22.0,0.00,0.00,1013.7,8.2,21.2,80
2025-07-11T06:00,21.9,0.00,0.00,1013.4,8.5,21.1,81
2025-07-11T07:00,21.7,0.00,0.00,1013.3,8.2,21.0,82
2025-07-11T08:00,21.6,0.00,0.00,1012.7,7.2,20.8,83
2025-07-11T09:00,21.5,0.00,0.00,1012.3,7.0,20.7,85
2025-07-11T10:00,21.4,0.00,0.00,1012.5,8.1,20.7,87
2025-07-11T11:00,21.5,0.00,0.00,1012.9,7.2,20.8,87
2025-07-11T12:00,21.5,0.00,0.00,1012.7,7.9,20.7,88
2025-07-11T13:00,22.2,0.00,0.00,1013.6,9.0,21.0,85
2025-07-11T14:00,22.9,0.00,0.00,1013.8,10.4,21.5,81
2025-07-11T15:00,23.9,0.00,0.00,1014.0,9.8,22.1,77
2025-07-11T16:00,25.0,0.00,0.00,1013.5,7.8,23.0,73
2025-07-11T17:00,26.0,0.00,0.00,1012.9,5.7,24.4,68
2025-07-11T18:00,27.4,0.00,0.00,1011.7,4.6,25.4,65
2025-07-11T19:00,27.5,0.00,0.00,1010.9,5.0,25.7,65
2025-07-11T20:00,27.7,0.00,0.00,1009.7,4.8,26.0,65
2025-07-11T21:00,27.8,0.00,0.00,1009.2,4.9,26.2,64
2025-07-11T22:00,27.4,0.00,0.00,1009.5,5.8,26.2,66
2025-07-11T23:00,26.7,0.00,0.00,1010.2,7.0,26.0,69
2025-07-12T00:00,25.6,0.00,0.00,1010.7,8.4,25.2,73
2025-07-12T01:00,24.4,0.00,0.00,1012.0,11.7,23.6,76
2025-07-12T02:00,23.3,0.00,0.00,1012.9,10.7,22.5,79
2025-07-12T03:00,22.5,0.00,0.00,1013.2,9.8,21.9,82
2025-07-12T04:00,22.2,0.00,0.00,1013.4,8.3,21.5,83
2025-07-12T05:00,22.0,0.00,0.00,1013.5,7.7,21.3,82
2025-07-12T06:00,21.7,0.00,0.00,1013.2,7.7,20.9,82
2025-07-12T07:00,21.5,0.00,0.00,1013.1,7.1,20.8,82
2025-07-12T08:00,21.3,0.00,0.00,1012.6,7.7,20.6,83
2025-07-12T09:00,21.2,0.00,0.00,1012.6,7.2,20.4,85
2025-07-12T10:00,21.1,0.00,0.00,1012.5,7.4,20.3,87
2025-07-12T11:00,21.0,0.00,0.00,1012.9,8.1,20.3,88
2025-07-12T12:00,21.1,0.00,0.00,1013.3,8.4,20.2,89
2025-07-12T13:00,21.7,0.00,0.00,1013.9,9.1,20.5,86
2025-07-12T14:00,22.8,0.00,0.00,1014.3,9.2,21.1,81
2025-07-12T15:00,23.9,0.00,0.00,1014.4,9.6,22.1,76
2025-07-12T16:00,24.9,0.00,0.00,1014.1,9.2,22.9,73
2025-07-12T17:00,26.1,0.00,0.00,1013.3,6.4,24.4,68
2025-07-12T18:00,27.5,0.00,0.00,1012.0,5.9,25.5,63
2025-07-12T19:00,27.8,0.00,0.00,1011.1,6.1,26.0,62
2025-07-12T20:00,28.1,0.00,0.00,1010.6,7.1,26.5,61
2025-07-12T21:00,28.1,0.00,0.00,1010.2,7.3,26.7,62
2025-07-12T22:00,27.7,0.00,0.00,1010.5,8.1,26.7,63
2025-07-12T23:00,26.7,0.00,0.00,1010.7,9.4,26.0,67
2025-07-13T00:00,24.7,0.00,0.00,1011.3,8.4,24.3,76
2025-07-13T01:00,23.8,0.00,0.00,1011.9,9.2,23.3,78
2025-07-13T02:00,23.0,0.00,0.00,1012.7,8.4,22.5,80
2025-07-13T03:00,22.5,0.00,0.00,1013.0,8.4,21.9,81
2025-07-13T04:00,22.0,0.00,0.00,1013.4,8.7,21.3,83
2025-07-13T05:00,21.7,0.00,0.00,1013.4,8.0,21.0,84
2025-07-13T06:00,21.6,0.00,0.00,1013.7,8.5,20.8,85
2025-07-13T07:00,21.3,0.00,0.00,1013.1,7.4,20.5,87
2025-07-13T08:00,21.1,0.00,0.00,1012.9,6.2,20.4,88
2025-07-13T09:00,21.0,0.00,0.00,1012.3,6.2,20.3,88
2025-07-13T10:00,21.0,0.00,0.00,1012.2,5.6,20.3,88
2025-07-13T11:00,21.0,0.00,0.00,1012.3,5.4,20.3,88
2025-07-13T12:00,21.0,0.00,0.00,1012.3,4.2,20.3,90
2025-07-13T13:00,21.8,0.00,0.00,1013.1,4.2,20.7,86
2025-07-13T14:00,22.9,0.00,0.00,1013.5,5.2,21.4,82
2025-07-13T15:00,24.4,0.00,0.00,1013.5,5.3,22.5,76
2025-07-13T16:00,25.5,0.00,0.00,1013.1,3.7,23.5,73
2025-07-13T17:00,26.9,0.00,0.00,1012.2,2.5,24.7,67
2025-07-13T18:00,28.1,0.00,0.00,1011.6,1.6,25.8,63
2025-07-13T19:00,29.0,0.00,0.00,1010.5,1.3,26.9,60
2025-07-13T20:00,29.5,0.00,0.00,1009.6,1.1,27.7,58
2025-07-13T21:00,29.6,0.00,0.00,1008.9,2.5,28.0,59
2025-07-13T22:00,29.3,0.00,0.00,1008.9,5.8,28.1,61
2025-07-13T23:00,28.2,0.00,0.00,1009.7,8.4,27.5,65
2025-07-14T00:00,26.6,0.00,0.00,1010.6,8.8,26.3,72
2025-07-14T01:00,24.9,0.00,0.00,1011.7,13.5,24.2,79
2025-07-14T02:00,23.6,0.00,0.00,1012.1,12.0,22.8,82
2025-07-14T03:00,22.9,0.00,0.00,1012.3,11.2,22.2,85
2025-07-14T04:00,22.5,0.00,0.00,1012.4,9.8,21.7,86
2025-07-14T05:00,22.1,0.00,0.00,1012.3,8.7,21.4,87
2025-07-14T06:00,21.7,0.00,0.00,1011.5,7.4,21.0,88
2025-07-14T07:00,21.6,0.00,0.00,1011.1,6.9,20.8,88
2025-07-14T08:00,21.4,0.00,0.00,1011.0,5.4,20.7,89
2025-07-14T09:00,21.2,0.00,0.00,1010.8,6.1,20.5,90
2025-07-14T10:00,21.0,0.00,0.00,1010.9,7.4,20.2,90
2025-07-14T11:00,21.0,0.00,0.00,1011.5,7.9,20.2,90
2025-07-14T12:00,21.2,0.00,0.00,1011.5,8.7,20.3,90
2025-07-14T13:00,21.9,0.00,0.00,1012.4,9.5,20.8,87
2025-07-14T14:00,23.4,0.00,0.00,1012.5,10.2,22.1,81
2025-07-14T15:00,24.6,0.00,0.00,1012.5,7.7,23.1,77
2025-07-14T16:00,25.7,0.00,0.00,1012.2,6.4,24.2,73
2025-07-14T17:00,26.6,0.00,0.00,1011.4,6.3,25.0,69
2025-07-14T18:00,26.7,0.00,0.00,1010.5,5.1,25.1,69
2025-07-14T19:00,27.4,0.00,0.00,1009.4,5.5,25.8,67
2025-07-14T20:00,27.5,0.00,0.00,1008.7,6.0,25.9,67
2025-07-14T21:00,27.5,0.00,0.00,1008.0,7.1,26.0,67
2025-07-14T22:00,27.1,0.00,0.00,1008.4,8.9,26.0,68
2025-07-14T23:00,25.6,0.00,0.00,1009.0,13.9,24.7,73
2025-07-15T00:00,24.2,0.00,0.00,1009.6,14.3,23.5,77
2025-07-15T01:00,23.0,0.00,0.00,1010.9,14.2,22.3,81
2025-07-15T02:00,22.5,0.00,0.00,1011.9,11.9,21.8,83
2025-07-15T03:00,22.2,0.00,0.00,1012.3,11.2,21.4,84
2025-07-15T04:00,22.0,0.00,0.00,1012.7,11.3,21.0,85
2025-07-15T05:00,21.7,0.00,0.00,1012.9,10.2,20.8,87
2025-07-15T06:00,21.5,0.00,0.00,1012.6,11.2,20.6,87
2025-07-15T07:00,21.3,0.00,0.00,1011.9,9.9,20.5,88
2025-07-15T08:00,21.3,0.00,0.00,1011.3,7.5,20.5,89
2025-07-15T09:00,21.2,0.00,0.00,1010.8,6.6,20.4,89
2025-07-15T10:00,21.1,0.00,0.00,1010.8,6.3,20.4,89
2025-07-15T11:00,21.1,0.00,0.00,1010.9,6.0,20.4,89
2025-07-15T12:00,21.0,0.00,0.00,1011.0,5.6,20.2,91
2025-07-15T13:00,21.7,0.00,0.00,1011.7,7.4,20.5,87
2025-07-15T14:00,22.9,0.00,0.00,1011.9,7.4,21.2,81
2025-07-15T15:00,24.6,0.00,0.00,1012.0,7.7,23.0,73
2025-07-15T16:00,25.7,0.00,0.00,1011.2,5.8,24.0,70
2025-07-15T17:00,27.1,0.00,0.00,1010.6,4.2,25.2,65
2025-07-15T18:00,27.9,0.00,0.00,1009.9,2.1,25.9,64
2025-07-15T19:00,28.2,0.00,0.00,1008.9,1.6,26.5,64
2025-07-15T20:00,28.7,0.00,0.00,1008.0,0.7,27.1,61
2025-07-15T21:00,28.8,0.00,0.00,1007.4,1.6,27.4,61
2025-07-15T22:00,28.5,0.00,0.00,1007.5,3.1,27.4,63
2025-07-15T23:00,27.8,0.00,0.00,1008.2,4.0,27.3,67
2025-07-16T00:00,26.5,0.00,0.00,1008.6,6.2,26.6,75
2025-07-16T01:00,25.1,0.00,0.00,1009.9,10.7,24.4,81
2025-07-16T02:00,24.0,0.00,0.00,1010.5,10.4,23.4,83
2025-07-16T03:00,23.3,0.00,0.00,1011.0,10.2,22.6,85
2025-07-16T04:00,22.6,0.00,0.00,1011.1,10.2,21.8,87
2025-07-16T05:00,22.1,0.00,0.00,1011.5,10.2,21.3,88
2025-07-16T06:00,21.7,0.00,0.00,1011.4,11.7,20.8,88
2025-07-16T07:00,21.5,0.00,0.00,1011.3,11.0,20.6,89
2025-07-16T08:00,21.5,0.00,0.00,1011.0,10.5,20.6,89
2025-07-16T09:00,21.5,0.00,0.00,1010.3,10.0,20.6,89
2025-07-16T10:00,21.5,0.00,0.00,1010.1,9.5,20.7,89
2025-07-16T11:00,21.4,0.00,0.00,1010.3,8.9,20.6,88
2025-07-16T12:00,21.0,0.00,0.00,1010.3,8.8,20.1,88
2025-07-16T13:00,21.5,0.00,0.00,1011.0,9.9,20.2,85
2025-07-16T14:00,22.5,0.00,0.00,1011.3,9.6,20.9,82
2025-07-16T15:00,23.9,0.00,0.00,1011.6,9.1,21.9,77
2025-07-16T16:00,25.1,0.00,0.00,1011.1,7.7,23.1,73
2025-07-16T17:00,26.3,0.00,0.00,1010.3,5.4,24.5,69
2025-07-16T18:00,27.8,0.00,0.00,1009.2,4.2,25.8,63
2025-07-16T19:00,28.5,0.00,0.00,1008.2,4.0,26.5,62
2025-07-16T20:00,28.8,0.00,0.00,1007.3,4.3,26.9,61
2025-07-16T21:00,28.7,0.00,0.00,1006.7,5.1,27.1,62
2025-07-16T22:00,28.3,0.00,0.00,1006.4,5.1,27.0,63
2025-07-16T23:00,26.9,0.00,0.00,1007.0,10.2,25.9,69
2025-07-17T00:00,25.4,0.00,0.00,1008.0,12.8,24.7,75
2025-07-17T01:00,24.0,0.00,0.00,1008.9,14.0,23.3,78
2025-07-17T02:00,23.1,0.00,0.00,1009.4,12.3,22.4,79
2025-07-17T03:00,22.4,0.00,0.00,1009.6,11.0,21.8,82
2025-07-17T04:00,21.9,0.00,0.00,1009.7,10.2,21.3,84
2025-07-17T05:00,21.6,0.00,0.00,1009.9,10.3,21.0,86
2025-07-17T06:00,21.1,0.00,0.00,1009.9,11.0,20.4,87
2025-07-17T07:00,20.8,0.00,0.00,1009.2,10.2,20.1,89
2025-07-17T08:00,20.7,0.00,0.00,1008.7,8.3,19.9,90
2025-07-17T09:00,20.6,0.00,0.00,1008.6,6.8,19.8,89
2025-07-17T10:00,20.5,0.00,0.00,1008.7,5.3,19.8,88
2025-07-17T11:00,20.5,0.00,0.00,1009.0,5.4,19.9,87
2025-07-17T12:00,20.6,0.00,0.00,1009.4,5.2,20.0,86
2025-07-17T13:00,21.5,0.00,0.00,1010.0,5.4,20.3,83
2025-07-17T14:00,22.9,0.00,0.00,1010.5,5.7,21.3,78
2025-07-17T15:00,24.4,0.00,0.00,1010.3,6.6,22.5,74
2025-07-17T16:00,25.7,0.00,0.00,1009.6,5.9,23.6,70
2025-07-17T17:00,26.8,0.00,0.00,1009.0,3.6,24.6,66
2025-07-17T18:00,28.1,0.00,0.00,1007.5,3.6,26.0,62
2025-07-17T19:00,29.0,0.00,0.00,1006.6,1.5,27.1,59
2025-07-17T20:00,29.3,0.00,0.00,1005.8,4.5,27.6,59
2025-07-17T21:00,29.4,0.00,0.00,1005.6,5.9,28.0,59
2025-07-17T22:00,28.1,0.00,0.00,1005.9,11.6,26.9,64
2025-07-17T23:00,26.2,0.00,0.00,1006.6,14.0,25.1,71
2025-07-18T00:00,25.7,0.00,0.00,1007.0,13.5,25.0,73
2025-07-18T01:00,24.6,0.00,0.00,1007.9,12.8,23.9,76
2025-07-18T02:00,23.8,0.00,0.00,1008.6,11.7,23.0,77
2025-07-18T03:00,23.2,0.00,0.00,1009.0,12.0,22.3,78
2025-07-18T04:00,22.5,0.00,0.00,1009.4,12.5,21.7,80
2025-07-18T05:00,22.0,0.00,0.00,1009.5,11.6,21.2,83
2025-07-18T06:00,21.8,0.00,0.00,1009.3,10.8,21.0,84
2025-07-18T07:00,21.5,0.00,0.00,1008.6,9.2,20.7,85
2025-07-18T08:00,21.2,0.00,0.00,1008.2,7.6,20.5,86
2025-07-18T09:00,21.0,0.00,0.00,1007.8,6.8,20.3,86
2025-07-18T10:00,20.9,0.00,0.00,1008.1,6.3,20.3,85
2025-07-18T11:00,21.0,0.00,0.00,1008.5,6.0,20.3,84
2025-07-18T12:00,20.8,0.00,0.00,1008.7,5.5,20.2,85
2025-07-18T13:00,21.8,0.00,0.00,1009.8,7.1,20.5,81
2025-07-18T14:00,23.1,0.00,0.00,1010.3,8.2,21.3,77
2025-07-18T15:00,24.6,0.00,0.00,1010.4,7.4,22.5,73
2025-07-18T16:00,25.9,0.00,0.00,1010.1,7.4,23.6,69
2025-07-18T17:00,27.2,0.00,0.00,1009.5,7.9,25.0,64
2025-07-18T18:00,28.5,0.00,0.00,1008.1,8.1,26.5,61
2025-07-18T19:00,29.4,0.00,0.00,1007.1,8.4,27.5,58
